,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_free_augmented,exp-minus-sim
51391,Cu(RhO2)2,29,120171.41434597464,False,115401.36320821987,-4770.051137754766
51392,Cu2ClO3,706,62933.72597097651,False,82882.37336317671,19948.647392200197
51393,Cu2NO6,876,82604.81812024896,False,86172.86745712506,3568.0493368760945
51394,Cu3Mo(HO2)4,367,57336.86245618064,False,162995.73135610708,105658.86889992643
51395,Cu3Mo2(HO5)2,579,137705.5709535882,False,126459.43698082108,-11246.13397276713
51396,Cu4Si2NiS7,818,66688.93580485355,False,66620.1935565258,-68.7422483277478
51397,CuBr4(NO)2,407,210494.22676763483,False,264021.60357985744,53527.37681222262
51398,CuC2(SN2)2,684,198362.8867605346,False,226245.84806718584,27882.96130665124
51399,CuCO3,265,70462.07865988776,False,154482.36751307469,84020.28885318692
51400,CuMoO4,39,107458.96568537818,False,112392.72604733112,4933.76036195294
51401,CuNi2(PO4)2,796,200755.42075491184,False,316215.84552381746,115460.42476890562
51402,CuPtF6,610,104274.71628130562,False,96391.33618343656,-7883.380097869056
51403,CuTeO4,268,63454.726157419216,False,138523.07748256152,75068.35132514231
51404,CuWO3F2,411,106708.88162856814,False,98275.70669828691,-8433.174930281224
51405,CuWO4,320,129960.6235313025,False,136219.6751439515,6259.0516126489965
51540,Fe,783,1774450.441657256,False,2090427.7945048288,315977.35284757265
51541,Fe(BO2)2,732,655713.843503042,False,313042.14621931623,-342671.6972837258
51542,Fe(BW)2,73,151375.0143383464,False,292616.82288016053,141241.80854181413
51543,Fe(CO3)2,318,267598.5587619078,False,439719.205739105,172120.6469771972
51544,Fe(IO3)3,188,251219.91965122888,False,240773.33082578404,-10446.588825444836
51545,Fe(MoS2)2,530,73750.54453904416,False,206728.91284467967,132978.36830563552
51546,Fe(PO3)2,47,347378.75499628065,False,342957.27275515604,-4421.482241124613
51547,Fe(PO3)3,849,244079.46115297248,False,279432.7215691749,35353.26041620242
51548,Fe(PdSe)2,551,85266.5248639274,False,95936.32001520591,10669.795151278508
51549,Fe(RhS2)2,726,279173.6121569544,False,297742.6507827004,18569.038625745976
51550,Fe(RhSe2)2,310,177612.01749942132,False,189186.50378869948,11574.486289278168
51551,Fe(SbO2)2,367,349409.8068768291,False,371296.3074458664,21886.50056903728
51552,Fe(SbO3)2,337,361709.6871319969,False,371464.1199113714,9754.432779374474
51553,Fe(Si2O3)2,530,242078.4109384095,False,304120.1547366706,62041.7437982611
51554,Fe11Si5,869,677146.7685367959,False,865647.3402442678,188500.57170747197
51555,Fe12As5,107,1019190.8015854984,False,1016638.0438006537,-2552.7577848447254
51556,Fe12N5,136,1176478.1248618327,False,1173535.8270988078,-2942.2977630249225
51557,Fe12PbO19,941,1522253.136047182,False,1525005.4203082365,2752.284261054592
51558,Fe13Ge3,841,1328638.9742800146,False,1614864.4244334118,286225.45015339716
51559,Fe2(MoO4)3,835,358359.7229362199,False,315395.7429896884,-42963.97994653147
51560,Fe2(SO4)3,868,440885.13432328746,False,426259.3303065768,-14625.804016710666
51561,Fe2(TeO3)3,209,485568.75096125045,False,478258.4991770363,-7310.251784214168
51562,Fe2Ag(MoO4)3,504,333773.18307303183,False,305943.3936369817,-27829.78943605011
51563,Fe2As,702,785429.1471919912,False,778031.3199472574,-7397.8272447338095
51564,Fe2B,863,1254279.7965530148,False,1572892.2940693137,318612.4975162989
51565,Fe2B(PO4)3,63,458361.1054204933,False,431614.8557733045,-26746.249647188815
51566,Fe2B2O5,98,970039.3008233954,False,829760.5019598844,-140278.79886351095
51567,Fe2B4Mo,306,228317.0537270993,False,229341.3239927317,1024.2702656323963
51568,Fe2BO4,781,1242607.2495720333,False,1184093.8307475713,-58513.41882446199
51569,Fe2C,259,861797.8628615742,False,1059281.560064423,197483.69720284874
51570,Fe2CoGe,282,1025844.5204236598,False,1010720.45686085,-15124.063562809839
51571,Fe2CoO4,466,1045392.4994845508,False,1600625.1217004957,555232.6222159449
51572,Fe2Cu3(SeO3)6,867,197303.82040676716,False,295786.83976807294,98483.01936130578
51573,Fe2Cu6SnS8,530,175281.45146506513,False,180751.660466984,5470.209001918876
51574,Fe2CuH4(OF4)2,926,498501.8669348648,False,530140.9807605463,31639.113825681503
51575,Fe2CuS3,373,64911.1346108517,False,472849.2651752797,407938.130564428
51576,Fe2Ge,679,972149.4045691848,False,1089402.257152608,117252.85258342314
51577,Fe2GeO4,435,993402.9734995612,False,1008327.1315364623,14924.15803690115
51578,Fe2GeSe4,284,345325.8076326936,False,214124.9794562781,-131200.82817641553
51579,Fe2H4O2F5,550,673785.7838315008,False,596736.9764186939,-77048.8074128069
51580,Fe2Mo3O8,852,517390.0846685352,False,1026609.8991663124,509219.8144977772
51581,Fe2Mo4O7,948,730353.995104245,False,997705.562942132,267351.567837887
51582,Fe2N,222,980396.0816022286,False,986557.361753599,6161.280151370447
51583,Fe2Ni(PO4)2,930,624177.5630984206,False,604664.7723268536,-19512.79077156703
51584,Fe2NiB,968,1039578.3622177124,False,1010935.7645731756,-28642.597644536872
51585,Fe2NiP,125,825067.13395619,False,1002821.9955188972,177754.86156270723
51586,Fe2O3,607,1726570.9741112087,False,1678226.4614948458,-48344.51261636289
51587,Fe2P,388,839831.1357490658,False,879342.522334592,39511.38658552617
51588,Fe2P2H4NO8,724,101296.60890974308,False,497740.0788623274,396443.4699525843
51589,Fe2P2NO11,298,384968.45706542965,False,572277.6263939982,187309.1693285685
51590,Fe2P2O7,174,620862.3173512612,False,614153.4397961305,-6708.877555130632
51591,Fe2P3(HO3)3,359,473354.22383684886,False,429441.33010732,-43912.89372952888
51592,Fe2P4PbO14,161,366843.55577458127,False,360678.4050362312,-6165.1507383500575
51593,Fe2PH2CO7,486,429568.8516599677,False,522473.91263992526,92905.06097995758
51594,Fe2PHO3F2,490,751675.7569591247,False,697809.9815215463,-53865.77543757844
51595,Fe2PO4F,173,862898.6525006043,False,775327.9907416843,-87570.66175891994
51596,Fe2PO5,405,939872.4456598548,False,919180.9576910333,-20691.487968821544
51597,Fe2Pb3F12,878,420570.61595924257,False,390919.4394626705,-29651.176496572094
51598,Fe2Si2BiO9,302,443154.1579642953,False,444915.8854765729,1761.7275122776045
51599,Fe2Si2SbO9,955,439275.1966900981,False,441248.1086128612,1972.9119227631018
51600,Fe2SiO4,166,996177.4276352968,False,1057094.349294599,60916.92165930208
51601,Fe2SiS4,717,462280.1566177193,False,505408.4751801187,43128.31856239942
51602,Fe2Te4H3ClO12,115,337216.5029712074,False,315517.25113986386,-21699.251831343514
51603,Fe2TeO6,695,956232.0675525304,False,212834.6181389296,-743397.4494136008
51604,Fe2WO6,442,974936.0671398436,False,931816.3659009108,-43119.70123893279
51605,Fe3(P2O7)2,406,501056.4864217993,False,467219.9844017137,-33836.50202008558
51606,Fe3(PO4)2,620,730294.1528152938,False,726798.1191776451,-3496.033637648681
51607,Fe3(PO5)2,557,726800.3846364361,False,724843.8960062566,-1956.4886301795486
51608,Fe3(SiO4)2,131,788949.8218736802,False,874235.1815646536,85285.35969097342
51609,Fe3B,700,1403735.3941615515,False,1421622.454056686,17887.05989513453
51610,Fe3BO5,981,1341658.915937788,False,1356684.9188062,15026.00286841183
51611,Fe3BO6,880,1447548.102154627,False,1435084.8795224046,-12463.222632222343
51612,Fe3C,160,1281455.6725503532,False,1454805.6494274803,173349.97687712708
51613,Fe3C8(Br2N)8,206,135749.1399294049,False,102077.0424871215,-33672.0974422834
51614,Fe3Ge,701,1231225.5624916677,False,1446309.329919085,215083.76742741722
51615,Fe3H4(OF4)2,450,771749.7574294828,False,663744.2271029158,-108005.53032656701
51616,Fe3N,418,1364521.441663155,False,1662338.7379509334,297817.2962877783
51617,Fe3NiN,954,1388207.162668178,False,1336324.4971596445,-51882.665508533595
51618,Fe3O4,647,1700601.7130826192,False,1604594.3177607986,-96007.39532182063
51619,Fe3P,609,1108989.5350287033,False,1421407.3831497296,312417.8481210263
51620,Fe3P2(H2O3)4,390,511757.0180006952,False,477306.6729297287,-34450.34507096652
51621,Fe3P2(HO)16,44,384875.8682037444,False,350152.7811958034,-34723.08700794098
51622,Fe3P2(HO5)2,178,720369.2659794879,False,695719.577754281,-24649.68822520692
51623,Fe3P3PbO13,867,566531.1056635797,False,560191.7101010747,-6339.395562505
51624,Fe3P4H12(NO8)2,592,322609.309419407,False,300536.17221816577,-22073.137201241218
51625,Fe3PH6PbSO14,998,552289.2025975069,False,517577.127198968,-34712.0753985389
51626,Fe3PO7,882,1088787.055591298,False,1038921.7806265514,-49865.27496474667
51627,Fe3Pb4ClO8,308,589498.34994965,False,564447.3451935769,-25051.00475607312
51628,Fe3Pb8F24,18,278953.0085857968,False,256918.6752444321,-22034.33334136472
51629,Fe3Pd,413,1464821.8353358605,False,1499315.7143775937,34493.87904173322
51630,Fe3PdN,571,1333525.5602227428,False,1432539.8292047963,99014.2689820535
51631,Fe3Pt,24,1519324.8786712468,False,1473737.0581532137,-45587.82051803311
51632,Fe3PtN,43,1187074.6835564568,False,1430088.7587444475,243014.07518799067
51633,Fe3RhN,798,1442891.499356639,False,1566334.3353383453,123442.83598170616
51634,Fe3S,492,1563600.6108330511,False,1284577.8657125644,-279022.7451204867
51635,Fe3S4,628,285403.8587766468,False,341558.3821379132,56154.523361266416
51636,Fe3Se4,966,350813.6919613157,False,343432.12430620176,-7381.567655113933
51637,Fe3Si,355,1227823.227929472,False,1392545.1856230283,164721.95769355632
51638,Fe3Sn,576,1207623.829667221,False,1150050.6776991875,-57573.15196803352
51639,Fe3Sn2,727,710072.7263170227,False,823875.5326682782,113802.80635125551
51640,Fe3W3N,772,192024.2414144496,False,183442.529973632,-8581.711440817628
51641,Fe4As2O11,788,927359.6423444283,False,927026.1430583711,-333.4992860571947
51642,Fe4As5O13,229,568502.0835188597,False,597435.8667499322,28933.783231072477
51643,Fe4Bi2O9,182,922660.8972575353,False,905052.6640104676,-17608.233247067663
51644,Fe4C,951,738669.8905275642,False,1354831.826361145,616161.9358335807
51645,Fe4Co3(PO4)6,880,346740.7382765195,False,639382.4750275252,292641.7367510057
51646,Fe4N,254,1471686.321184242,False,1358596.5866002697,-113089.73458397225
51647,Fe4Ni3(PO4)6,70,602421.2797707918,False,577609.5428195212,-24811.736951270606
51648,Fe4O5,349,1638662.1168275413,False,1763999.391952292,125337.2751247508
51649,Fe5(SiO4)3,669,898167.8773589786,False,974608.157524742,76440.28016576334
51650,Fe5B2P,293,1037112.6484291628,False,1327531.9278713893,290419.2794422265
51651,Fe5C2,691,1207468.4424738074,False,1212174.961502422,4706.519028614741
51652,Fe5Cu2(PO4)6,957,506831.5198828414,False,569882.8798962514,63051.36001340998
51653,Fe5O7,192,1539020.8144788188,False,1828340.2783934856,289319.4639146668
51654,Fe5Si2B,854,936962.0965153066,False,922000.5505641648,-14961.54595114186
51655,Fe5Si3,888,760716.6935587847,False,758035.2238771236,-2681.4696816611104
51656,Fe5SiB2,460,1017394.320653479,False,1007479.484300072,-9914.836353407009
51657,Fe5Te6(ClO9)2,746,524468.985898312,False,483418.6105982811,-41050.375300030864
51658,Fe6Ge5,768,618509.2513917314,False,619522.9361835269,1013.6847917954437
51659,Fe6P4H17O27,343,500238.993678058,False,502398.6989643543,2159.7052862963174
51660,Fe7(AsO4)6,279,659963.5252451169,False,657657.0721375528,-2306.453107564128
51661,Fe7(PO4)6,845,725779.494575268,False,722314.3148037101,-3465.179771557916
51662,Fe7S8,371,120940.09622391593,False,198490.84892343156,77550.75269951564
51663,Fe7SiO10,472,1392028.3615756887,False,1386862.237795754,-5166.123779934598
51664,Fe8N,397,1780852.6034373636,False,1936373.96752175,155521.36408438627
51665,FeAg(SeO3)2,984,336845.5466752271,False,314014.3162829071,-22831.230392320023
51666,FeAg2SnS4,368,201140.37417856744,False,198784.23313564007,-2356.1410429273674
51667,FeAgO2,593,931472.532198814,False,571465.4720829246,-360007.0601158894
51668,FeAgS2,716,184797.7844016444,False,325672.7157556094,140874.931353965
51669,FeAgTe2,3,151983.29483377695,False,224197.19273586248,72213.89790208553
51670,FeAs,320,185192.2176513575,False,668865.881516503,483673.6638651455
51671,FeAs2Pb4(ClO2)4,176,99651.47649383644,False,101310.71612103171,1659.2396271952748
51672,FeAsO4,630,626682.7848838175,False,597664.8241399031,-29017.960743914475
51673,FeAsO6,168,493197.7455651788,False,415418.674104277,-77779.07146090182
51674,FeB,210,443833.2753684182,False,672676.802447266,228843.52707884775
51675,FeB2,716,297607.9053200673,False,319391.1902387834,21783.28491871612
51676,FeBO3,576,1151173.5799576573,False,975485.6761522108,-175687.90380544646
51677,FeBP(HO3)2,371,343200.57688792626,False,349560.69011670793,6360.113228781673
51678,FeBPbO4,941,536963.3899766551,False,526616.5148590821,-10346.875117573072
51679,FeBiO3,591,563618.3740988879,False,740539.3472824225,176920.97318353457
51680,FeBr2,818,490283.21771497326,False,467533.8940605056,-22749.323654467647
51681,FeBr3,95,371596.2888778292,False,403519.38832666434,31923.099448835128
51682,FeCO3,482,711327.3881755911,False,777260.2029717634,65932.81479617232
51683,FeCl2,618,590624.8032692131,False,561734.4497006062,-28890.353568606894
51684,FeCl3,951,469375.1497945587,False,94882.4762238908,-374492.6735706679
51685,FeClO,188,932607.8863645752,False,899307.9777782998,-33299.908586275415
51686,FeCo,84,1844238.399537488,False,1960217.9645640089,115979.56502652098
51687,FeCo2B,252,1134844.026063724,False,1123838.8452151667,-11005.18084855727
51688,FeCo2BO5,354,535897.2667547521,False,929346.3931861595,393449.1264314074
51689,FeCo2Ge,295,1057123.8152523474,False,1199104.1854531,141980.3702007525
51690,FeCo2Si,380,995202.2557039444,False,1263528.4489062936,268326.19320234924
51691,FeCoBO4,993,549763.0921801286,False,1055540.268438524,505777.17625839554
51692,FeCoPO4F,367,573199.4424879131,False,695260.5415410473,122061.09905313421
51693,FeCoPO5,775,640939.7204356138,False,614509.0413544588,-26430.679081154987
51694,FeCoSi,252,626797.9697482239,False,674948.6836720738,48150.713923849864
51695,FeCu2GeS4,689,247473.03072281863,False,248557.61019075516,1084.5794679365354
51696,FeCu2GeSe4,247,202230.37061532665,False,203269.59417393545,1039.2235586087918
51697,FeCu2SiSe4,976,217758.2593347604,False,215313.1539663133,-2445.1053684471117
51698,FeCu2SnS4,880,229749.96555786495,False,228429.65123522675,-1320.314322638209
51699,FeCu2SnSe4,106,183730.48484764056,False,190143.73504178968,6413.250194149121
51700,FeCu4BiPbS6,317,165640.31616689023,False,169904.65987141323,4264.343704522995
51701,FeCuO2,407,1025830.04949634,False,627912.5931797097,-397917.45631663024
51702,FeCuPO5,373,432619.3742347903,False,619474.7133985197,186855.3391637294
51703,FeCuPt2,662,661461.4033299059,False,714672.15315922,53210.74982931407
51704,FeCuS2,716,423760.7389423016,False,422468.8322441347,-1291.9066981669166
51705,FeCuSe2,731,390476.5505774782,False,389753.1518399496,-723.3987375285942
51706,FeF2,159,1056307.2544973374,False,1028123.9446461208,-28183.309851216618
51707,FeF3,632,1044436.543569662,False,839784.1965061104,-204652.34706355166
51708,FeGe,684,428660.4219002733,False,664485.7410501465,235825.31914987322
51709,FeGe2,317,130043.15613698152,False,357118.1964613004,227075.04032431892
51710,FeGe4H24C8(S5N)2,534,57081.13854077661,False,55234.01225300893,-1847.1262877676781
51711,FeGeO3,715,713315.062296707,False,658357.6079014115,-54957.45439529547
51712,FeH10S2(NO2)4,198,208161.61424328396,False,160243.24595708543,-47918.36828619853
51713,FeH10S2NO11,706,170637.4974038331,False,186649.77650729532,16012.279103462206
51714,FeH12C2S2(O2F)6,845,103072.7680603708,False,86325.39143687075,-16747.37662350005
51715,FeH12C4(S2N5)2,965,109040.0878951916,False,92760.86056727888,-16279.227327912711
51716,FeH12C4(S2O3)2,157,125639.45332969302,False,106577.35700019558,-19062.096329497435
51717,FeH2Cl5O3,351,195405.3045369437,False,423475.0270175916,228069.72248064788
51718,FeH4(ClO)2,838,337374.9788042527,False,313849.9771168215,-23525.001687431184
51719,FeH4Br3N,401,252060.03878177603,False,248413.2464918425,-3646.792289933539
51720,FeH4C3O5,515,293108.07812353666,False,254743.64786918624,-38364.43025435042
51721,FeH6C2(NO2)2,436,255958.5825737966,False,208353.2426584408,-47605.339915355784
51722,FeH7(CO2)4,374,255878.40234885973,False,240108.54260779903,-15769.859741060704
51723,FeH8(BrO2)2,265,214165.1742565498,False,192630.392020454,-21534.78223609581
51724,FeH8(ClO2)2,586,222224.0666914328,False,212272.0497151511,-9952.01697628168
51725,FeH8C4(S2N3)2,837,135776.89936301392,False,122868.54449251208,-12908.354870501833
51726,FeHC2O3,689,540822.562767388,False,499303.3834314865,-41519.179335901455
51727,FeHO2,431,1290015.651193506,False,1227112.8367240094,-62902.81446949672
51728,FeI2,513,386244.5245399294,False,373205.50240132696,-13039.02213860245
51729,FeIr3,333,493671.89717877,False,633021.9578648949,139350.0606861249
51730,FeMoO4,338,466837.5255466271,False,465122.7533044482,-1714.7722421789076
51731,FeN,365,280487.3297643084,False,964040.2414839584,683552.91171965
51732,FeN2Cl5O,955,188940.49838854943,False,218509.9444259049,29569.44603735546
51733,FeN2F5,556,655001.2360150142,False,705631.97145714,50630.73544212582
51734,FeNCl3,191,214363.0094349385,False,328723.6877589843,114360.67832404579
51735,FeNi,630,1332722.6901044114,False,1472304.8407725173,139582.1506681058
51736,FeNi2BO5,762,996114.383524342,False,954119.3004785673,-41995.08304577472
51737,FeNi3,82,981064.788432943,False,1130996.0157234038,149931.22729046072
51738,FeNiN,648,765602.2244510622,False,767659.1831647822,2056.958713720087
51739,FeNiPO5,61,759613.3688936371,False,728053.3462370174,-31560.022656619665
51740,FeNiPt2,95,682376.3999221709,False,888714.2329624475,206337.83304027654
51741,FeO,151,1723558.6517295835,False,1916120.4086965253,192561.75696694176
51742,FeO2,46,998844.8832393896,False,1013610.888280002,14766.005040612421
51743,FeP,261,244221.6786688493,False,196274.5800015707,-47947.098667278595
51744,FeP(H2O3)2,174,437897.6001107616,False,401886.66944242734,-36010.930668334244
51745,FeP2(H4O5)2,307,192514.69233710537,False,187039.8303259155,-5474.862011189864
51746,FeP2HO7,730,389949.71483256255,False,367106.2639412032,-22843.45089135936
51747,FeP2O7,992,306329.75639560795,False,406894.8542229149,100565.09782730695
51748,FeP3(H2O3)3,594,237834.70311204248,False,218782.04779448456,-19052.655317557917
51749,FeP3(HO)6,702,288600.6283286276,False,244138.71698399895,-44461.911344628665
51750,FeP3H5NO10,805,216977.52887891736,False,202833.50355378672,-14144.025325130642
51751,FePCl8,3,159482.21493578036,False,157121.17750756725,-2361.037428213109
51752,FePH2O5,671,548668.4053536694,False,505941.3015225899,-42727.1038310795
51753,FePH5CO4,119,310593.3777233742,False,291553.14840932103,-19040.22931405314
51754,FePH5CO8,469,212431.69007932933,False,281460.1122120559,69028.42213272655
51755,FePH6(NO2)2,589,393073.90868474776,False,365924.5553893453,-27149.353295402485
51756,FePH6NO5,702,308719.081936665,False,298116.17240513104,-10602.909531533951
51757,FePO4,224,547361.9175706806,False,558942.9998177638,11581.082247083192
51758,FePd,980,1098838.4913571016,False,1192070.2493583653,93231.75800126372
51759,FePd3,405,634177.0383593854,False,714336.666837097,80159.62847771158
51760,FePt,566,1085556.728460863,False,1178207.5389063423,92650.81044547935
51761,FePt3,334,642805.3117702579,False,764892.0607087518,122086.7489384939
51762,FeRh,839,1447405.33010259,False,1512330.093713841,64924.76361125102
51763,FeS,947,155783.4218551105,False,710123.280974428,554339.8591193175
51764,FeS2NO8,409,358969.6772741261,False,374234.6137248176,15264.936450691486
51765,FeS4N4Cl5,595,147879.31631329426,False,126467.96739952624,-21411.348913768015
51766,FeSCl7,17,137955.2657445053,False,173078.78025468116,35123.51451017585
51767,FeSO3,421,616399.6603357631,False,578160.9338258373,-38238.72650992579
51768,FeSO4,181,539549.2969907857,False,535510.840594992,-4038.456395793706
51769,FeSO7,169,260088.93379269968,False,475694.9231248772,215605.98933217753
51770,FeSO8,223,402638.8932875312,False,498610.79999856657,95971.90671103535
51771,FeSb(ClO)8,87,239683.6756308408,False,373079.7437595346,133396.06812869382
51772,FeSb2,486,123518.54360376326,False,254797.86456664017,131279.3209628769
51773,FeSb6(Pb2S7)2,1000,60659.99536410709,False,59003.6707262951,-1656.3246378119875
51774,FeSbPt,684,442282.08360586106,False,200515.08802711705,-241766.995578744
51775,FeSe,979,632749.4652199245,False,664263.6686980077,31514.203478083247
51776,FeSeBr7,50,137720.74288079544,False,145134.63217362636,7413.8892928309215
51777,FeSeCl7,317,185159.854568814,False,181688.07966795345,-3471.7749008605315
51778,FeSeO5,374,391751.3081233874,False,377960.52993577305,-13790.778187614342
51779,FeSiNi,566,424847.8153473953,False,422235.9812025483,-2611.834144847002
51780,FeSiO3,596,682855.436382374,False,640868.42258753,-41987.01379484404
51781,FeSiP3O11,35,246368.5569939869,False,238029.08805376585,-8339.468940221035
51782,FeSiRu2,417,618186.2917287331,False,747437.1640101378,129250.87228140468
51783,FeSn,386,492828.8736176018,False,542199.8651420217,49370.991524419864
51784,FeSn2,278,250675.6439646775,False,245996.62891417375,-4679.015050503745
51785,FeSnH12(OF)6,266,152398.87557733856,False,125753.89772340818,-26644.97785393038
51786,FeSnO6,77,514353.5947597331,False,423930.2766542959,-90423.31810543721
51787,FeSnRh2,542,470052.1605945712,False,639163.0671510776,169110.90655650635
51788,FeSnRu2,721,640487.7479398745,False,645338.811304044,4851.063364169444
51789,FeTe,290,428550.8687213556,False,443604.0634525741,15053.19473121845
51790,FeTe3BrO7,737,227353.45476551223,False,210346.1911971744,-17007.263568337832
51791,FeTe3ClO7,108,235814.82870679683,False,227780.38753579228,-8034.441171004553
51792,FeTe6O13,66,133141.24248140454,False,129801.38125346052,-3339.861227944013
51793,FeTeBr7,26,140502.9690433504,False,146067.8017510634,5564.832707713009
51794,FeTeCl7,376,173501.24385251003,False,171181.3687404181,-2319.8751120919187
51795,FeTeO3F,8,605156.4364314305,False,559682.4701141607,-45473.966317269835
51796,FeWN2,105,808198.9083588107,False,844483.8254588684,36284.917100057704
51797,FeWO4,777,552835.3936419366,False,559746.4762602396,6911.082618303015
51798,Ga2Fe2Bi2O9,257,467238.901286393,False,468744.1881891007,1505.2869027077104
51799,Ga2Fe2S5,968,384275.8667166213,False,396731.7519835022,12455.885266880854
51800,Ga2FeS4,282,262330.104957338,False,257772.6516772369,-4557.453280101123
51801,Ga2FeSe4,931,215650.0938827885,False,212179.88324091453,-3470.2106418739713
51802,Ga2NiCl8,464,65759.34846127029,False,62980.86039505436,-2778.4880662159267
51803,Ga2NiS4,386,134127.6943373841,False,128399.94401662811,-5727.750320755993
51804,Ga4Fe3,677,531668.5569832,False,527317.9811077132,-4350.575875486829
51805,Ga5Fe6,778,780381.7613796174,False,779094.9631132494,-1286.7982663679868
51806,GaCo2Ni,300,583102.1708437951,False,605533.768811665,22431.59796786995
51807,GaFe2Co,843,1010848.8591583656,False,1142763.776783854,131914.91762548836
51808,GaFe2Ni,899,921752.3847308964,False,860146.3427748856,-61606.04195601086
51809,GaFe3,959,1280937.524687794,False,1285979.3495602328,5041.824872438796
51810,GaFeCo2,975,983400.7607948664,False,1038779.020121539,55378.25932667265
51811,GaFeO3,590,851180.7305152351,False,849528.8762432707,-1651.8542719644029
51812,GaNi2BO5,789,447762.5707595787,False,446515.3284846658,-1247.2422749129473
51813,GaNi3,125,95780.45931327848,False,202428.95966128493,106648.50034800645
51851,GeN3F7,772,149560.82101777825,False,291223.2545214289,141662.43350365065
51852,GeNCl3,278,137189.72860456252,False,157541.84198246303,20352.113377900503
51853,GeP2O9,872,235270.18709099496,False,243838.9397943827,8568.752703387727
51854,H2,579,131154.86015097477,False,214818.80636193336,83663.94621095859
51855,Hf(Al2Fe)4,538,239823.3896522664,False,224783.8229115728,-15039.566740693612
51856,Hf(FeGe)6,833,551889.9930179641,False,733606.5823092511,181716.589291287
51857,Hf(FeSi)2,877,52885.13283917524,False,139475.8932749877,86590.76043581247
51858,Hf(GaFe)6,634,554193.5976002706,False,552855.8126927122,-1337.7849075584672
51859,Hf3(MnGa3)2,252,187695.1458758144,False,288412.1028876858,100716.95701187142
51860,HfCo,313,54493.18979408529,False,90934.76446098513,36441.57466689984
51861,HfCoGe,106,118614.68700845752,False,187296.1385015578,68681.45149310029
51862,HfCoSi,900,102058.2550239884,False,172595.39969382863,70537.14466984023
51863,HfFeCl6,129,183003.24092638752,False,178684.30351240045,-4318.937413987063
51864,HfMnGe2,417,298891.6115694953,False,389910.0437072009,91018.43213770562
51865,HfMnSi,313,463086.784561767,False,582196.674745736,119109.89018396894
51866,HfNF5,584,152882.7822442826,False,144270.7212744688,-8612.060969813814
51867,HfU3Sb5,405,319286.31791033177,False,310060.86093886336,-9225.456971468404
51868,HfVF6,673,219682.39571302748,False,209225.03768297847,-10457.358030049014
51869,Hg2Br2N,958,65945.81919276589,False,66404.88386781573,459.06467504984175
51870,HgAsO4,132,90661.39577971942,False,87895.67086221512,-2765.724917504296
51871,HgNO4,118,80806.64763229438,False,111202.17233973608,30395.5247074417
51872,HgRhF6,687,92294.88211081891,False,83733.47766141155,-8561.40444940736
51893,In(FeO2)2,849,977658.2838215868,False,959374.6257445812,-18283.65807700553
51894,In2CoS4,362,187865.8772625611,False,186371.17408720253,-1494.7031753585616
51895,In2FeS4,190,244926.594693507,False,243818.6804778897,-1107.9142156173184
51896,In2NiS4,895,121276.59353352676,False,125758.21404387517,4481.62051034841
51897,InFe2CuSe4,479,375323.55597070674,False,379684.2849312423,4360.728960535547
51898,InFeBr3,243,269154.5889182151,False,283323.1313921389,14168.542473923822
51899,InFeO3,233,715463.7822305283,False,750587.8180493722,35124.03581884387
51900,InNi3,55,81707.53857108817,False,162759.0024065573,81051.46383546913
51901,InPO6,75,112352.9912316918,False,322990.4878736289,210637.49664193712
51902,Ir,228,272723.73718422966,False,50701.964552120495,-222021.77263210918
51903,Ir(Cl2F3)2,236,156454.05914137524,False,132277.39748675877,-24176.661654616473
51904,IrF4,894,160584.67676982126,False,145808.2652448952,-14776.41152492605
51905,IrF6,419,351397.75498691085,False,285538.3437776614,-65859.41120924946
51906,K(MoO2)4,628,228015.38537476424,False,51743.19373034271,-176272.19164442155
51907,K(NiS)2,107,65069.68045804381,False,96128.8924494456,31059.21199140179
51908,K(NpSe3)2,369,233042.1212610519,False,240725.5476520297,7683.42639097778
51909,K(USe3)2,178,141663.68536650913,False,148201.02892474434,6537.34355823521
51910,K11LiMn4O16,517,149048.76083708205,False,131491.84859136154,-17556.91224572051
51911,K17Fe5O16,59,332524.5493055603,False,330457.90071447875,-2066.6485910815536
51912,K2CaNi(NO2)6,639,78223.38674316854,False,64633.29334955048,-13590.093393618059
51913,K2CaS2O9,207,85777.8416248174,False,85994.11299674689,216.2713719294843
51914,K2Co2(SO4)3,223,232204.751954877,False,218066.5946895141,-14138.157265362883
51915,K2CoH12(SeO7)2,483,63810.88479824271,False,75554.51968333859,11743.634885095875
51916,K2CoP2(H3O4)2,995,130727.63293327752,False,119340.63398967974,-11386.998943597777
51917,K2CoS2,417,221597.78020709337,False,216393.45763255068,-5204.32257454269
51918,K2Cr3(ClF3)2,142,511325.7077596263,False,456396.3250086693,-54929.38275095704
51919,K2CrH2F8,27,120418.36822102276,False,101713.09796854704,-18705.27025247572
51920,K2Fe(PS3)2,545,138182.4522285263,False,130528.88232249774,-7653.569906028555
51921,K2Fe(PSe3)2,251,120850.17609317724,False,117408.24904579757,-3441.9270473796787
51922,K2Fe2As2O9,380,428560.4382025723,False,400878.8899323116,-27681.548270260682
51923,K2Fe2B2O7,959,497468.4309860179,False,470087.0493159394,-27381.381670078496
51924,K2Fe2P2O7F2,842,291255.4182768154,False,175650.7891807795,-115604.62909603587
