,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_augmented,exp-minus-sim
43976,Tm2CrAs,595,336913.0335468118,True,334414.30538962205,-2498.728157189733
43977,Tm2CrAu,192,414051.44783710304,True,255026.66916044103,-159024.778676662
43978,Tm2CrGa,18,397309.99218683975,True,1355466.634606472,958156.6424196323
43979,Tm2CrGe,217,406745.8668810023,True,484296.619580518,77550.75269951567
43980,Tm2CrHg,931,389907.9697196919,True,632922.0449076826,243014.07518799067
43981,Tm2CrIn,457,383500.7047387051,True,446999.53909483016,63498.83435612504
43982,Tm2CrIr,61,411027.5259686987,True,391101.8885339042,-19925.63743479451
43983,Tm2CrO4,219,378180.43354169984,True,353479.05127527425,-24701.382266425586
43984,Tm2CrOs,35,438905.44160882814,True,441692.45725722925,2787.0156484011095
43985,Tm2CrPd,531,404173.8718832199,True,402843.61109554657,-1330.2607876733528
43986,Tm2CrPt,556,438206.8398382264,True,421285.64380697755,-16921.196031248837
43987,Tm2CrRh,875,411008.9336441042,True,362481.59641406353,-48527.33723004069
43988,Tm2CrRu,787,425364.4930741768,True,428945.19833071827,3580.7052565414924
43989,Tm2CrSb,390,312604.52904789784,True,308199.8404633469,-4404.688584550924
43990,Tm2CrSi,538,402184.2371452926,True,404270.5700689405,2086.3329236479476
43991,Tm2CrSn,688,369904.3661554385,True,470249.13619841,100344.77004297153
43992,Tm2Cu(GeO4)2,399,59847.68998737361,True,57526.76538632689,-2320.9246010467177
43993,Tm2CuO4,476,107001.34608454649,True,166138.62212268607,59137.27603813958
43994,Tm2Fe14B,219,1277766.9810259088,True,1273096.5837702581,-4670.3972556507215
43995,Tm2Fe15Si2,352,1084768.1146868386,True,1053671.0433656317,-31097.071321206866
43996,Tm2Fe17,966,1363470.4077315915,True,1360180.1437777744,-3290.263953817077
43997,Tm2Fe17C3,145,1199054.5546414645,True,1275647.4583788223,76592.90373735782
43998,Tm2Fe2O5,961,684082.0555054685,True,693341.6357103196,9259.58020485111
43999,Tm2FeAs,915,129463.10753625148,True,86343.4062973187,-43119.70123893279
44000,Tm2FeAu,885,125248.19355093774,True,147241.97835402377,21993.784803086033
44001,Tm2FeBi,445,106743.85278070244,True,102395.87727744403,-4347.975503258407
44002,Tm2FeGe,948,183232.1544217145,True,253006.41980580628,69774.26538409176
44003,Tm2FeO4,943,383799.2766341008,True,382593.5927137873,-1205.683920313546
44004,Tm2FeOs,761,255740.70962520415,True,244557.1839539106,-11183.525671293552
44005,Tm2FePt,600,101606.13569264387,True,357928.04096136795,256321.90526872408
44006,Tm2FeRu,312,175854.3156162028,True,176252.23272551413,397.9171093113255
44007,Tm2FeSb,709,126914.89404556516,True,121187.14372480917,-5727.750320755993
44008,Tm2FeSi,196,182359.8617128138,True,184198.2999212029,1838.438208389096
44009,Tm2FeSn,682,168632.1061465809,True,778016.9500540866,609384.8439075057
44010,Tm2FeTe,149,136578.9799097679,True,136853.01125038325,274.0313406153582
44011,Tm2Ga2Fe15,746,1059637.1342874542,True,1046501.8082982037,-13135.325989250443
44012,Tm2GaFe,821,133139.48228210086,True,110684.30968894358,-22455.172593157273
44013,Tm2HfAs,136,201992.4346723371,True,202125.08844328087,132.65377094375435
44014,Tm2HfAu,574,175099.37570079652,True,493444.91701302317,318345.5413122267
44015,Tm2HfIr,983,173085.18046136957,True,173687.1509495225,601.9704881529324
44016,Tm2HfPd,220,123380.46791753106,True,222210.59202743872,98830.12410990766
44017,Tm2HfPt,603,180734.24276622923,True,178667.59417514768,-2066.6485910815536
44018,Tm2HfRh,566,166280.87191628522,True,172855.44004550748,6574.568129222258
44019,Tm2HfSb,720,188899.8741849942,True,183453.16641836916,-5446.707766625041
44020,Tm2HfSn,115,201556.88412100563,True,228182.2290299311,26625.344908925472
44021,Tm2HfTe,409,188352.1172971241,True,213132.09457620917,24779.977279085084
44022,Tm2InFe,779,143705.94825788483,True,209830.7369344883,66124.78867660346
44023,Tm2IrO4,547,274191.7681934262,True,271796.1143422537,-2395.6538511724793
44024,Tm2Lu2O5,749,79198.56204456458,True,57820.21702673519,-21378.345017829386
44025,Tm2LuTl,865,104522.08926853728,True,92627.58484924056,-11894.504419296718
44026,Tm2MgCo,212,54520.817337194494,True,127608.04937778486,73087.23204059037
44027,Tm2MgCr2O8,919,219393.6650220275,True,209493.07485962444,-9900.590162403067
44028,Tm2MgMo2(ClO4)2,285,73438.6507607963,True,69966.87585993577,-3471.7749008605315
44029,Tm2MgNb2O8,445,95513.15118144784,True,102908.73854084982,7395.5873594019795
44030,Tm2MgW2(ClO4)2,773,72718.1674936037,True,69378.30626565969,-3339.861227944013
44031,Tm2Mn(GeO3)4,20,187139.9642522345,True,120894.52287153304,-66245.44138070145
44032,Tm2Mn12P7,579,554377.3668963523,True,548762.6602053001,-5614.706691052183
44033,Tm2Mn2O5,795,721783.1933155423,True,716050.1129064753,-5733.080409066984
44034,Tm2Mn3Sb3O14,19,478249.39512566,True,519386.78497922036,41137.389853560366
44035,Tm2Mn3Si5,139,89680.23754570345,True,287978.7556311642,198298.51808546073
44036,Tm2MnAl,294,303607.301686372,True,293694.0950580409,-9913.2066283311
44037,Tm2MnAs,698,240772.39177098236,True,383997.6942750611,143225.30250407872
44038,Tm2MnAu,24,313611.7749081457,True,235832.7034472439,-77779.07146090182
44039,Tm2MnBi,271,245320.94082855328,True,249814.81105837424,4493.870229820954
44040,Tm2MnC4,707,96906.20545016784,True,92684.72310100637,-4221.482349161466
44041,Tm2MnGa,665,332054.2592671706,True,332076.14754975314,21.888282582513057
44042,Tm2MnGe,170,313546.01648135885,True,283601.2026490885,-29944.81383227033
44043,Tm2MnHg,87,317201.815397805,True,332877.0297080946,15675.214310289593
44044,Tm2MnIn,676,304266.6951589787,True,300722.54404387553,-3544.151115103159
44045,Tm2MnIr,491,352686.33736144355,True,341074.46727045876,-11611.870090984798
44046,Tm2MnNi,100,361996.9851243974,True,376956.3169032929,14959.331778895517
44047,Tm2MnO4,786,470765.0301569851,True,464148.37567285687,-6616.65448412823
44048,Tm2MnOs,656,411568.30736979225,True,428948.25247011444,17379.94510032219
44049,Tm2MnPb,452,291272.26812310435,True,831044.9395341583,539772.671411054
44050,Tm2MnPd,633,320609.13660051336,True,321015.54857749847,406.4119769851095
44051,Tm2MnPt,406,361408.69281254144,True,288459.15920578776,-72949.53360675368
44052,Tm2MnRh,357,379134.1470477372,True,320541.20372154366,-58592.94332619355
44053,Tm2MnRu,518,394234.3117519833,True,391659.05218728597,-2575.259564697335
44054,Tm2MnS4,990,336257.91869117453,True,320776.73566321505,-15481.183027959487
44055,Tm2MnSb,595,249451.62541185305,True,223310.01116838763,-26141.614243465418
44056,Tm2MnSi,53,315952.2904198788,True,314383.59395657905,-1568.6964632997406
44057,Tm2MnSn,390,293436.16199998296,True,305602.52230151737,12166.360301534412
44058,Tm2MnTe,734,247606.65955786276,True,254186.98176176156,6580.322203898802
44059,Tm2MnZn,801,326174.1585839861,True,313003.25664870924,-13170.901935276866
44060,Tm2Mo2O5,636,132044.20553108994,True,136463.8839349676,4419.678403877653
44061,Tm2MoIr,770,217074.7329937803,True,134398.625629492,-82676.1073642883
44062,Tm2MoO4,639,366087.3661512362,True,344531.1070450951,-21556.25910614105
44063,Tm2MoPt,104,96234.47930804473,True,97477.45975345482,1242.9804454100959
44064,Tm2MoRh,559,192393.18238587567,True,189474.58774585725,-2918.5946400184184
44065,Tm2NbAs,330,67625.52825451475,True,63160.91401864668,-4464.614235868066
44066,Tm2NbAu,961,224896.36365655577,True,223690.67973624222,-1205.683920313546
44067,Tm2NbGe,835,132154.86630920114,True,131756.7599649636,-398.1063442375453
44068,Tm2NbIr,570,342808.98114641686,True,342306.0353070078,-502.94583940907614
44069,Tm2NbO4,999,273080.63480722986,True,269753.45355301385,-3327.181254216004
44070,Tm2NbPd,108,298565.8817291453,True,256167.92957460956,-42397.95215453574
44071,Tm2NbPt,596,295134.4337198341,True,292419.8493469941,-2714.584372840007
44072,Tm2NbRh,175,338134.3113065064,True,333133.8393997825,-5000.47190672392
44073,Tm2NbSb,271,56881.444337492205,True,110408.82114971481,53527.37681222261
44074,Tm2NbSn,954,125403.05057334532,True,100608.34605712809,-24794.70451621723
44075,Tm2Ni17,833,266498.8952794214,True,386617.76805533445,120118.87277591304
44076,Tm2Ni2O5,570,361043.469658999,True,364209.30532344186,3165.835664442857
44077,Tm2NiO4,675,196168.24333750785,True,161445.15632956687,-34723.08700794098
44078,Tm2NiRuO6,238,326962.0581029355,True,462166.1914888873,135204.1333859518
44079,Tm2Np2O5,399,433898.7730299187,True,1209540.1011375077,775641.3281075889
44080,Tm2NpO4,990,300897.5242138088,True,286900.79906597873,-13996.72514783009
44081,Tm2Os2O5,172,123462.05954230756,True,432027.28293236945,308565.2233900619
44082,Tm2OsO4,966,367724.4279983227,True,376293.1807017104,8568.752703387698
44083,Tm2Pa2O5,179,210934.6105367973,True,226946.8896402595,16012.279103462206
44084,Tm2PaO4,986,108209.608917346,True,105524.82747128374,-2684.7814460622612
44085,Tm2PtO4,514,181359.5200181783,True,178387.55005606488,-2971.9699621134205
44086,Tm2PtW,531,150139.69071171075,True,514329.0749891823,364189.3842774716
44087,Tm2Pu2O5,777,652923.4708795485,True,651458.9813905391,-1464.489489009371
44088,Tm2PuAs,196,582451.7249486627,True,558646.3287849535,-23805.39616370923
44089,Tm2PuBi,113,525793.141186895,True,664396.6137626249,138603.47257572995
44090,Tm2PuGa,931,600639.6956318268,True,433228.2258747146,-167411.46975711215
44091,Tm2PuGe,7,599262.1322679142,True,598581.8194619822,-680.3128059320152
44092,Tm2PuO4,838,503156.3115745777,True,559502.2939411306,56345.982366552926
44093,Tm2PuPd,819,684888.634816333,True,665948.8173576042,-18939.817458728794
44094,Tm2PuPt,597,675759.511785898,True,674102.8547590326,-1656.6570268654032
44095,Tm2PuRh,350,652005.2504614517,True,629595.1131790366,-22410.13728241506
44096,Tm2PuSb,289,532780.3707514098,True,517988.1719705936,-14792.198780816165
44097,Tm2PuSn,881,575234.3167996239,True,585140.5834555472,9906.266655923333
44098,Tm2PuTe,827,550305.2535375289,True,554403.5082296317,4098.254692102782
44099,Tm2Re2O5,603,106945.8349567595,True,96811.58309916462,-10134.251857594878
44100,Tm2ReO4,92,451890.2940465157,True,845339.4204779231,393449.1264314074
44101,Tm2RhO4,36,275184.2362804632,True,289766.96332502476,14582.727044561529
44102,Tm2Ru2O5,955,138052.58792004638,True,119659.35098942494,-18393.23693062144
44103,Tm2RuO4,626,365368.646121497,True,361923.84482248395,-3444.801299013023
44104,Tm2S3O20,286,375551.4724198774,True,374017.32734595635,-1534.1450739210704
44105,Tm2SbAu,162,81108.02246867922,True,77309.35619146649,-3798.666277212731
44106,Tm2SbPd,910,59303.344683649,True,64722.908824463644,5419.5641408146475
44107,Tm2Sc2O5,3,67442.17619990514,True,63898.02508480195,-3544.151115103188
44108,Tm2ScGa,193,77887.62753739445,True,630680.8398384545,552793.2123010601
44109,Tm2ScHg,13,58502.434290532416,True,53479.17049023567,-5023.263800296743
44110,Tm2ScIn,122,95000.65080368864,True,92391.77495155268,-2608.875852135956
44111,Tm2ScPb,793,83610.19339079502,True,187699.70255824656,104089.50916745154
44112,Tm2ScSn,93,80464.4001110852,True,60606.23647341503,-19858.163637670164
44113,Tm2ScTl,41,125614.04417815238,True,126166.72331285568,552.6791347032995
44114,Tm2TaO4,764,255714.9957278248,True,230834.3546070835,-24880.64112074132
44115,Tm2TaPt,748,293127.59569621447,True,320107.2600206957,26979.664324481215
44116,Tm2Tc2O5,536,138287.21651032072,True,106170.71570200933,-32116.500808311393
44117,Tm2TcO4,592,448433.68199512473,True,503697.40310118033,55263.7211060556
44118,Tm2ThAu,866,149213.2730899758,True,106539.76091383465,-42673.51217614114
44119,Tm2ThPt,597,180784.10575867223,True,166556.67036324274,-14227.435395429493
44120,Tm2ThTe,428,68060.73664463207,True,61909.30964936642,-6151.426995265647
44121,Tm2Ti12(CuO4)9,194,135704.16581353245,True,193719.8492806831,58015.68346715064
44122,Tm2Ti2O5,105,143901.10930956143,True,238800.83168634772,94899.72237678629
44123,Tm2TiAl,465,266857.32245818945,True,264852.1628325624,-2005.1596256270423
44124,Tm2TiAs,772,260376.0792026272,True,202802.9272345937,-57573.15196803352
44125,Tm2TiAu,916,314657.3275933179,True,309245.1792894082,-5412.148303909693
44126,Tm2TiBi,823,264538.42956653604,True,244629.8963587933,-19908.53320774273
44127,Tm2TiCuO6,371,73274.4591124659,True,69113.52691136577,-4160.932201100135
44128,Tm2TiGa,94,281299.8116678176,True,277714.99705518753,-3584.814612630056
44129,Tm2TiGe,274,307430.05992503697,True,230381.25251223007,-77048.8074128069
44130,Tm2TiGe2,680,79900.70524408566,True,83951.74764964056,4051.042405554894
44131,Tm2TiHg,480,290938.9362889209,True,609284.4776011475,318345.5413122266
44132,Tm2TiIn,365,268655.67793539935,True,639231.9141042503,370576.2361688509
44133,Tm2TiIr,317,279086.39766612684,True,295347.22453974717,16260.826873620332
44134,Tm2TiPb,480,293636.1130961392,True,286872.5250477873,-6763.588048351929
44135,Tm2TiPd,514,304657.16761640034,True,160843.0270432164,-143814.14057318395
44136,Tm2TiPt,807,313582.83323114185,True,331713.6014769814,18130.768245839572
44137,Tm2TiRh,544,299283.05290768633,True,662110.9244991748,362827.8715914885
44138,Tm2TiRu,556,267323.9366379974,True,1576968.851592194,1309644.9149541967
44139,Tm2TiSb,967,249106.5745047262,True,311148.31830298726,62041.74379826107
44140,Tm2TiSi,882,310146.5862161012,True,305341.32291468803,-4805.263301413157
44141,Tm2TiSn,285,292022.07766269724,True,291106.7828725187,-915.2947901785374
44142,Tm2TiTe,431,254125.86258439516,True,243594.62025309124,-10531.242331303918
44143,Tm2TiTl,165,276817.5252519936,True,274677.55438756134,-2139.970864432282
44144,Tm2TlFe,358,150861.87126350217,True,110243.58742501157,-40618.28383849059
44145,Tm2U2O5,650,348433.66535617143,True,346112.7407551247,-2320.9246010467177
44146,Tm2V2O5,637,438784.0614586902,True,537614.1855685979,98830.12410990766
44147,Tm2VAs,146,344864.95288492664,True,185966.62388372904,-158898.3290011976
44148,Tm2VGa,899,355671.7636703858,True,359770.0183624886,4098.254692102782
44149,Tm2VGe,154,349779.30049975094,True,347064.71612691093,-2714.584372840007
44150,Tm2VIn,384,334343.0405205174,True,467298.00984427053,132954.96932375315
44151,Tm2VIr,98,405030.3565343138,True,407611.75400810613,2581.3974737923127
44152,Tm2VPd,349,366488.5210979506,True,339742.27145076176,-26746.249647188815
44153,Tm2VPt,257,368857.4325907492,True,355206.8719617447,-13650.560629004496
44154,Tm2VRh,361,408268.2196119258,True,418068.29712484125,9800.077512915479
44155,Tm2VRu,194,463274.6720603726,True,463481.05708341784,206.38502304523718
44156,Tm2VSb,847,296368.1344810274,True,294822.57492618123,-1545.5595548461424
44157,Tm2VSi,811,333516.8724627232,True,306984.1171091029,-26532.755353620276
44158,Tm2VSn,121,310425.8289241676,True,355073.9145942508,44648.08567008318
44159,Tm2W2O5,96,58586.1187248092,True,63849.03965940082,5262.920934591617
44160,Tm2ZnFe,393,90347.5616887922,True,88140.37110710033,-2207.190581691859
44161,Tm2ZrAl,904,224957.52686123885,True,214354.6173297049,-10602.909531533951
44162,Tm2ZrAs,211,191188.4059536913,True,252105.3276129934,60916.92165930208
44163,Tm2ZrAu,700,303967.21096361126,True,282469.78642339446,-21497.4245402168
44164,Tm2ZrBi,818,181490.0480822774,True,188785.13391121326,7295.085828935844
44165,Tm2ZrGa,114,234044.55648920976,True,229260.87702603242,-4783.679463177337
44166,Tm2ZrGe,938,215569.5196146748,True,218735.35527911762,3165.8356644428277
44167,Tm2ZrIn,204,226390.1818886192,True,174812.37649836158,-51577.80539025762
44168,Tm2ZrIr,77,233310.445168674,True,234266.70958502556,956.2644163515652
44169,Tm2ZrPb,257,206491.8497721858,True,206652.4531853798,160.6034131940105
44170,Tm2ZrPd,476,273155.7978150067,True,271565.32093173725,-1590.476883269439
44171,Tm2ZrPt,633,271987.30728525907,True,274977.95604064513,2990.6487553860643
44172,Tm2ZrRh,202,252201.1187634341,True,289041.10795190907,36839.98918847498
44173,Tm2ZrSb,664,178151.3114918047,True,193037.7812114127,14886.469719607994
44174,Tm2ZrSi,250,217823.21240082945,True,247869.309762897,30046.09736206755
44175,Tm2ZrSn,519,208661.85994901307,True,187597.41977230032,-21064.440176712757
44176,Tm3Cl,263,63811.88125045653,True,59549.96385515429,-4261.91739530224
44177,Tm3Co11B4,186,298933.44825682475,True,357818.1261672195,58884.677910394734
44178,Tm3Co6Sn5,243,69612.41831606145,True,67305.96520849732,-2306.453107564128
44179,Tm3CrS6,316,143752.936070831,True,128646.03239963282,-15106.903671198175
44180,Tm3Fe5O12,274,960213.5095913064,True,963677.1695359667,3463.659944660263
44181,Tm3Mn3Ga2Si,968,384812.00859590666,True,356722.61565422907,-28089.392941677594
44182,Tm3Np,603,410817.65464290703,True,402205.59367309324,-8612.060969813785
44183,Tm3Th,800,102479.05062935904,True,117519.01258670782,15039.961957348773
44184,Tm3Tl,745,50517.71055626483,True,50531.87422160773,14.163665342901368
44185,Tm3V,234,327824.9333188764,True,301167.77861163655,-26657.154707239883
44186,Tm4CrS7,186,141873.8298835626,True,123881.36583353268,-17992.46405002993
44187,Tm4CrSe7,184,125086.14246228505,True,80073.10246759442,-45013.039994690625
44188,Tm4FeS7,19,148280.51739766757,True,1037201.8502968331,888921.3328991656
44189,Tm4MgTi2O10,110,70602.5039842821,True,65374.025933404904,-5228.478050877195
44190,Tm4Mn4Sn7,861,317878.83090530895,True,314063.72113162297,-3815.109773685981
44191,Tm4MnS7,700,180819.16929765805,True,296798.734324179,115979.56502652096
44192,Tm4O5,894,86678.14832698318,True,92258.5506224307,5580.402295447522
44193,Tm5Mg,716,58408.5785322342,True,59152.93228657766,744.353754343465
44194,Tm6Fe23,921,1002172.5523131716,True,995196.8445278282,-6975.707785343402
44195,Tm6MgWO12,919,70111.36210521407,True,69541.7329304307,-569.6291747833602
44196,Tm6Mn(GeS7)2,978,98316.9240056165,True,143336.14891134435,45019.22490572785
44197,Tm6Mn23,291,272741.1382382985,True,243862.07637122346,-28879.061867075012
44198,Tm6Mn4Al43,635,67064.717619783,True,80533.09794441516,13468.380324632162
44199,Tm9(FeGe)10,631,295092.40244018025,True,775851.102445748,480758.7000055678
44200,TmAl2Cr,861,371625.1229751004,True,349324.8679498377,-22300.25502526271
44201,TmAl2Fe,249,57516.30576051207,True,175938.88823636703,118422.58247585496
44202,TmAl2V,380,317029.87643830513,True,328651.9326964192,11622.056258114055
44203,TmAlFe2,177,306368.4004946047,True,298354.2508426838,-8014.149651920947
44204,TmAsOs,532,65737.12701519078,True,54568.474186443374,-11168.652828747407
44205,TmAsRu,552,117217.74514149656,True,160219.78270098337,43002.03755948681
44206,TmAuO3,448,118102.61956412096,True,371130.5387467561,253027.91918263515
44207,TmBeO3,884,148647.657319242,True,152547.9541633447,3900.296844102704
44208,TmBiIr2,379,61038.8640521242,True,63363.25689793878,2324.392845814582
44209,TmCd(FeO3)2,553,768200.9440015353,True,713243.4896062398,-54957.45439529547
44210,TmCd(RuO3)2,473,196564.0166980915,True,201641.87604299287,5077.8593449013715
44211,TmCd(WO3)2,809,62667.65445565216,True,52498.17745174787,-10169.477003904292
44212,TmCdO3,709,61756.42311130317,True,61997.25514910753,240.83203780435724
44213,TmCl2,701,57312.807684736,True,56178.29119416873,-1134.5164905672718
44214,TmCo2,633,386665.95812671946,True,385491.42550621834,-1174.5326205011224
44215,TmCo2As,90,316292.12622776855,True,316790.0103331087,497.8841053401702
44216,TmCo2Au,783,232777.54192347356,True,231909.62468824978,-867.9172352237802
44217,TmCo2Bi,494,269740.7779796046,True,275630.6595546466,5889.881575041974
44218,TmCo2Ge,161,161124.52704477083,True,150004.70823384784,-11119.818810922996
44219,TmCo2Ir,744,539896.4491542988,True,462847.64174149185,-77048.8074128069
44220,TmCo2Pb,194,150348.81320497068,True,147297.83161092532,-3050.9815940453555
44221,TmCo2Pd,641,340460.8530542366,True,329112.5307566338,-11348.322297602834
44222,TmCo2Pt,542,389715.6956228354,True,312251.1804537669,-77464.51516906853
44223,TmCo2Rh,318,503791.03261075,True,493614.7993771152,-10176.23323363479
44224,TmCo2Sb,652,289069.0988601807,True,273032.0393717092,-16037.059488471481
44225,TmCo2Si,113,169215.00959374502,True,152796.26203423066,-16418.747559514362
44226,TmCo2Sn,777,149332.0420025208,True,151140.60994787453,1808.567945353745
44227,TmCo2Te,420,218696.2906729091,True,546688.9255559528,327992.6348830437
44228,TmCo3,309,588430.2718032374,True,582055.9423886456,-6374.329414591775
44229,TmCo3P2,439,84491.70463525117,True,66117.9319636545,-18373.77267159667
44230,TmCo5Si3,215,65570.84694602156,True,335968.86119687156,270398.01425085
44231,TmCoAs,968,149611.8827016164,True,107546.74101151383,-42065.14169010258
44232,TmCoAs2,967,237246.07276017597,True,232898.09725691756,-4347.975503258407
44233,TmCoAu,167,53202.901954294684,True,51120.035291936736,-2082.8666623579484
44234,TmCoAu2,545,185854.04077845204,True,183151.55047268487,-2702.4903057671618
44235,TmCoBi,25,103232.07180850426,True,105171.55273331687,1939.4809248126112
44236,TmCoC,314,67809.99172619297,True,192406.90444603362,124596.91271984065
44237,TmCoGe,474,211749.66083080877,True,185417.97868821415,-26331.682142594625
44238,TmCoIr,391,293120.09182276885,True,922117.6853125156,628997.5934897468
44239,TmCoPb,47,112729.7045152588,True,139709.36883974,26979.6643244812
44240,TmCoPd,908,188608.97290097087,True,281554.10944284376,92945.1365418729
44241,TmCoPt,208,235516.9917170705,True,200919.08171195272,-34597.91000511777
44242,TmCoRh,15,259402.2616850607,True,1197973.624518185,938571.3628331242
44243,TmCoRh2,90,399913.4015517724,True,394242.9690860417,-5670.432465730701
44244,TmCoSb,681,113147.40840155182,True,111760.40716803922,-1387.001233512594
44245,TmCoSi,25,215210.5668936934,True,248521.01753952372,33310.45064583031
44246,TmCoSn,663,112796.9832273486,True,111645.47234127298,-1151.5108860756154
44247,TmCoTe2,788,182075.87416261176,True,215129.74223711656,33053.868074504804
44248,TmCr2CdO6,793,428139.4739156765,True,418470.497711251,-9668.976204425504
44249,TmCr2O2,597,883488.6154634764,True,852037.1862372963,-31451.429226180073
44250,TmCrAs,178,573088.0917156781,True,569958.0986488925,-3129.9930667856243
44251,TmCrAu2,568,524322.7471465238,True,658818.6939193183,134495.94677279447
44252,TmCrGa2,455,402108.36392396665,True,397997.0007588925,-4111.3631650741445
44253,TmCrGe,824,593476.5499641193,True,579365.9803372582,-14110.569626861135
44254,TmCrGe2,363,395250.5028298687,True,415602.6162077692,20352.113377900503
44255,TmCrHg2,263,477442.9359385964,True,470169.6552249233,-7273.280713673099
44256,TmCrIn2,101,376621.120400343,True,417115.53252289176,40494.41212254879
44257,TmCrIr,24,571787.6490498801,True,511274.60025525896,-60513.048794621136
44258,TmCrIr2,717,459410.9368616394,True,523340.63981386146,63929.702952222084
44259,TmCrNi2,2,612593.9377108198,True,618223.7254161225,5629.787705302704
44260,TmCrPd2,463,559243.6791538964,True,558029.2768668914,-1214.4022870049812
44261,TmCrPt,907,602551.8106535735,True,556963.9901355404,-45587.82051803311
44262,TmCrPt2,927,545460.601839449,True,542667.450660041,-2793.1511794080725
44263,TmCrRh2,472,513792.6615873885,True,487771.01576875907,-26021.64581862942
44264,TmCrSb,27,514199.1453096824,True,852227.9477584234,338028.802448741
44265,TmCrSi,387,595334.6433155378,True,628329.6127158805,32994.96940034267
44266,TmCrSi2,765,395977.9836045636,True,407600.03986267763,11622.056258114055
44267,TmCrSn,74,606206.3911478764,True,603771.0086392041,-2435.382508672308
44268,TmCrTe,829,402948.1305010018,True,424206.29638842406,21258.165887422278
44269,TmCrTe2,462,424184.72821548366,True,409800.8665160278,-14383.861699455883
44270,TmCu(BO2)5,691,58047.4057175302,True,135598.15841704584,77550.75269951564
44271,TmF2,791,142730.12785030657,True,125982.75122680652,-16747.37662350005
44272,TmFe2,368,623493.0453374472,True,625449.9247052422,1956.879367794958
44273,TmFe2Ge,454,156743.59942947293,True,127524.44995505101,-29219.149474421924
44274,TmFe2Ir,269,814029.0058567834,True,1332628.0260771452,518599.0202203619
44275,TmFe2Pt,25,740441.2346629275,True,738764.8050500778,-1676.4296128496062
44276,TmFe2Rh,808,799149.5226276087,True,786961.5012090377,-12188.021418571007
44277,TmFe2Si,529,164193.97174645338,True,462011.2680342317,297817.2962877783
44278,TmFe2Sn,612,479264.172658066,True,454213.16790199286,-25051.00475607312
44279,TmFe3,225,835688.4330449337,True,921431.0159652489,85742.58292031521
44280,TmFe5P3,136,174592.99654392406,True,113475.47385387556,-61117.5226900485
44281,TmFeAs,352,333889.170085616,True,1056362.0161125867,722472.8460269708
44282,TmFeAs2,767,231311.67815779292,True,224581.87001495768,-6729.808142835245
44283,TmFeAu2,455,344085.5037124811,True,256339.44819838554,-87746.05551409558
44284,TmFeGe,122,414643.5323761737,True,395416.3935920909,-19227.13878408278
44285,TmFeGe2,360,73631.30195945536,True,284253.4643734593,210622.16241400392
44286,TmFeGe2O7,713,331178.2459943712,True,327401.96876377944,-3776.277230591746
44287,TmFeIr,766,495563.690407626,True,500831.02253181324,5267.332124187262
44288,TmFeIr2,116,635251.2467158532,True,631506.1104773626,-3745.1362384905806
44289,TmFePd2,682,423136.47655344126,True,400122.08645517577,-23014.39009826549
44290,TmFePt,630,421756.7759933338,True,707982.226146731,286225.45015339716
44291,TmFePt2,777,475225.9874384972,True,473877.4575758649,-1348.5298626322765
44292,TmFeRh,9,452685.75984620414,True,514727.50364446524,62041.7437982611
44293,TmFeRh2,250,603935.2374885866,True,582471.5516168356,-21463.68587175093
44294,TmFeSi,81,414048.8167950326,True,684446.8310458825,270398.01425084996
44295,TmFeSi2,451,143388.65339975327,True,111937.2241735732,-31451.429226180073
44296,TmFeSn2,930,179326.06072360478,True,1246672.835522223,1067346.7747986182
44297,TmFeTe2,844,299128.81258015934,True,337743.2539677591,38614.44138759974
44298,TmGa2Fe,945,231761.5244147759,True,229986.8296484673,-1774.6947663085884
44299,TmGeIr2,634,133428.6001472682,True,129986.22968921036,-3442.3704580578487
44300,TmGeRu,658,101402.12312165032,True,102658.89942905972,1256.7763074093964
44301,TmHfAs,157,75640.83348901855,True,136484.74492979568,60843.91144077713
44302,TmHfAs2,473,83330.70499583706,True,52750.50728350386,-30580.197712333204
44303,TmHfCo2,944,139764.4405613668,True,138525.0662172821,-1239.374344084703
44304,TmHfHg2,857,102411.27635935252,True,125722.35295549675,23311.076596144238
44305,TmHgO3,54,67517.02125743697,True,68577.14703765449,1060.1257802175242
44306,TmI3O11,705,150517.39747401807,True,219936.96047059057,69419.5629965725
44307,TmIr2Ru,149,407949.8019319815,True,361610.31911006937,-46339.482821912155
44308,TmIrO3,44,248328.40889628703,True,247694.16052943026,-634.2483668567729
44309,TmIrPt,320,76941.43669292767,True,64577.186895767954,-12364.249797159719
44310,TmIrRh,456,100147.82626383334,True,99983.77988280045,-164.04638103289471
44311,TmIrRh2,118,243261.55514397653,True,520940.8526620295,277679.297518053
44312,TmLuTe2,471,79073.09342883089,True,81183.0499829552,2109.9565541243064
44313,TmMg(FeO2)2,766,645116.9548598339,True,678427.4055056642,33310.45064583025
44314,TmMgO3,534,148467.91275017665,True,134396.33647763648,-14071.576272540173
44315,TmMgS3,153,72931.01600789788,True,70373.78284914166,-2557.233158756222
44316,TmMgTe,908,57961.07093826566,True,54219.854703162804,-3741.216235102853
44317,TmMgZn,490,121642.06836633518,True,120918.66962880659,-723.3987375285942
44318,TmMn2CdO6,170,603775.7303380745,True,781647.7342062064,177872.0038681319
